origin_location;destination_location;coor_y;coor_x;distance_in_km;vehicle_type;tripfare
JAKARTA;KAB. TANGERANG;-6.187;106.4877;51;Engkel Pickup;640500
JAKARTA;KAB. TANGERANG;-6.187;106.4877;51;Tronton Wing Box;2262000
JAKARTA;KAB. TANGERANG;-6.187;106.4877;51;Tronton Bak;2262000
JAKARTA;KOTA TANGERANG SELATAN;-6.2835;106.7113;24;Ekonomi;109040
JAKARTA;KOTA TANGERANG SELATAN;-6.2835;106.7113;24;MPV;119040
JAKARTA;KOTA TANGERANG SELATAN;-6.2835;106.7113;24;Van;161600
JAKARTA;KOTA TANGERANG SELATAN;-6.2835;106.7113;24;Double Engkel Box;653000
JAKARTA;KOTA TANGERANG SELATAN;-6.2835;106.7113;24;Double Engkel Pickup;653000
JAKARTA;KOTA TANGERANG SELATAN;-6.2835;106.7113;24;CDD Long;871000
JAKARTA;KOTA TANGERANG SELATAN;-6.2835;106.7113;24;Small Box;214086
JAKARTA;KOTA TANGERANG SELATAN;-6.2835;106.7113;24;L300 Box;274086
JAKARTA;KOTA TANGERANG SELATAN;-6.2835;106.7113;24;Pickup;177312
JAKARTA;KOTA TANGERANG SELATAN;-6.2835;106.7113;24;Fuso Box;1367000
JAKARTA;KOTA TANGERANG SELATAN;-6.2835;106.7113;24;Fuso Bak;1367000
JAKARTA;KOTA TANGERANG SELATAN;-6.2835;106.7113;24;Tronton Box;1860000
JAKARTA;KOTA TANGERANG SELATAN;-6.2835;106.7113;24;Engkel Box;346400
JAKARTA;KOTA TANGERANG SELATAN;-6.2835;106.7113;24;Engkel Pickup;453000
JAKARTA;KOTA TANGERANG SELATAN;-6.2835;106.7113;24;Tronton Wing Box;1860000
JAKARTA;KOTA TANGERANG SELATAN;-6.2835;106.7113;24;Tronton Bak;1860000
JAKARTA;KOTA JAKARTA BARAT;-6.1674;106.7637;14;Ekonomi;71440
JAKARTA;KOTA JAKARTA BARAT;-6.1674;106.7637;14;MPV;81440
JAKARTA;KOTA JAKARTA BARAT;-6.1674;106.7637;14;Van;124600
JAKARTA;KOTA JAKARTA BARAT;-6.1674;106.7637;14;Double Engkel Box;583000
JAKARTA;KOTA JAKARTA BARAT;-6.1674;106.7637;14;Double Engkel Pickup;583000
JAKARTA;KOTA JAKARTA BARAT;-6.1674;106.7637;14;CDD Long;835000
JAKARTA;KOTA JAKARTA BARAT;-6.1674;106.7637;14;Small Box;176421
JAKARTA;KOTA JAKARTA BARAT;-6.1674;106.7637;14;L300 Box;236421
JAKARTA;KOTA JAKARTA BARAT;-6.1674;106.7637;14;Pickup;139872
JAKARTA;KOTA JAKARTA BARAT;-6.1674;106.7637;14;Fuso Box;1315000
JAKARTA;KOTA JAKARTA BARAT;-6.1674;106.7637;14;Fuso Bak;1315000
JAKARTA;KOTA JAKARTA BARAT;-6.1674;106.7637;14;Tronton Box;1800000
JAKARTA;KOTA JAKARTA BARAT;-6.1674;106.7637;14;Engkel Box;299400
JAKARTA;KOTA JAKARTA BARAT;-6.1674;106.7637;14;Engkel Pickup;383000
JAKARTA;KOTA JAKARTA BARAT;-6.1674;106.7637;14;Tronton Wing Box;1800000
JAKARTA;KOTA JAKARTA BARAT;-6.1674;106.7637;14;Tronton Bak;1800000
JAKARTA;KOTA JAKARTA PUSAT;-6.1805;106.8284;4;Ekonomi;33652
JAKARTA;KOTA JAKARTA PUSAT;-6.1805;106.8284;4;MPV;43652
JAKARTA;KOTA JAKARTA PUSAT;-6.1805;106.8284;4;Van;89400
JAKARTA;KOTA JAKARTA PUSAT;-6.1805;106.8284;4;Double Engkel Box;513000
JAKARTA;KOTA JAKARTA PUSAT;-6.1805;106.8284;4;Double Engkel Pickup;513000
JAKARTA;KOTA JAKARTA PUSAT;-6.1805;106.8284;4;CDD Long;835000
JAKARTA;KOTA JAKARTA PUSAT;-6.1805;106.8284;4;Small Box;136245
JAKARTA;KOTA JAKARTA PUSAT;-6.1805;106.8284;4;L300 Box;196245
JAKARTA;KOTA JAKARTA PUSAT;-6.1805;106.8284;4;Pickup;100128
JAKARTA;KOTA JAKARTA PUSAT;-6.1805;106.8284;4;Fuso Box;1315000
JAKARTA;KOTA JAKARTA PUSAT;-6.1805;106.8284;4;Fuso Bak;1315000
JAKARTA;KOTA JAKARTA PUSAT;-6.1805;106.8284;4;Tronton Box;1800000
JAKARTA;KOTA JAKARTA PUSAT;-6.1805;106.8284;4;Engkel Box;251800
JAKARTA;KOTA JAKARTA PUSAT;-6.1805;106.8284;4;Engkel Pickup;313000
JAKARTA;KOTA JAKARTA PUSAT;-6.1805;106.8284;4;Tronton Wing Box;1800000
JAKARTA;KOTA JAKARTA PUSAT;-6.1805;106.8284;4;Tronton Bak;1800000
JAKARTA;KOTA JAKARTA SELATAN;-6.2615;106.8106;11;Ekonomi;60160
JAKARTA;KOTA JAKARTA SELATAN;-6.2615;106.8106;11;MPV;70160
JAKARTA;KOTA JAKARTA SELATAN;-6.2615;106.8106;11;Van;113500
JAKARTA;KOTA JAKARTA SELATAN;-6.2615;106.8106;11;Double Engkel Box;562000
JAKARTA;KOTA JAKARTA SELATAN;-6.2615;106.8106;11;Double Engkel Pickup;562000
JAKARTA;KOTA JAKARTA SELATAN;-6.2615;106.8106;11;CDD Long;835000
JAKARTA;KOTA JAKARTA SELATAN;-6.2615;106.8106;11;Small Box;165121
JAKARTA;KOTA JAKARTA SELATAN;-6.2615;106.8106;11;L300 Box;225121
JAKARTA;KOTA JAKARTA SELATAN;-6.2615;106.8106;11;Pickup;128640
JAKARTA;KOTA JAKARTA SELATAN;-6.2615;106.8106;11;Fuso Box;1315000
JAKARTA;KOTA JAKARTA SELATAN;-6.2615;106.8106;11;Fuso Bak;1315000
JAKARTA;KOTA JAKARTA SELATAN;-6.2615;106.8106;11;Tronton Box;1800000
JAKARTA;KOTA JAKARTA SELATAN;-6.2615;106.8106;11;Engkel Box;285300
JAKARTA;KOTA JAKARTA SELATAN;-6.2615;106.8106;11;Engkel Pickup;362000
JAKARTA;KOTA JAKARTA SELATAN;-6.2615;106.8106;11;Tronton Wing Box;1800000
JAKARTA;KOTA JAKARTA SELATAN;-6.2615;106.8106;11;Tronton Bak;1800000
JAKARTA;KOTA JAKARTA TIMUR;-6.225;106.9004;10;Ekonomi;56400
JAKARTA;KOTA JAKARTA TIMUR;-6.225;106.9004;10;MPV;66400
JAKARTA;KOTA JAKARTA TIMUR;-6.225;106.9004;10;Van;109800
JAKARTA;KOTA JAKARTA TIMUR;-6.225;106.9004;10;Double Engkel Box;555000
JAKARTA;KOTA JAKARTA TIMUR;-6.225;106.9004;10;Double Engkel Pickup;555000
JAKARTA;KOTA JAKARTA TIMUR;-6.225;106.9004;10;CDD Long;835000
JAKARTA;KOTA JAKARTA TIMUR;-6.225;106.9004;10;Small Box;161355
JAKARTA;KOTA JAKARTA TIMUR;-6.225;106.9004;10;L300 Box;221355
JAKARTA;KOTA JAKARTA TIMUR;-6.225;106.9004;10;Pickup;124896
JAKARTA;KOTA JAKARTA TIMUR;-6.225;106.9004;10;Fuso Box;1315000
JAKARTA;KOTA JAKARTA TIMUR;-6.225;106.9004;10;Fuso Bak;1315000
JAKARTA;KOTA JAKARTA TIMUR;-6.225;106.9004;10;Tronton Box;1800000
JAKARTA;KOTA JAKARTA TIMUR;-6.225;106.9004;10;Engkel Box;280600
JAKARTA;KOTA JAKARTA TIMUR;-6.225;106.9004;10;Engkel Pickup;355000
JAKARTA;KOTA JAKARTA TIMUR;-6.225;106.9004;10;Tronton Wing Box;1800000
JAKARTA;KOTA JAKARTA TIMUR;-6.225;106.9004;10;Tronton Bak;1800000
JAKARTA;KOTA JAKARTA UTARA;-6.1481;106.8998;11;Ekonomi;60160
JAKARTA;KOTA JAKARTA UTARA;-6.1481;106.8998;11;MPV;70160
JAKARTA;KOTA JAKARTA UTARA;-6.1481;106.8998;11;Van;113500
JAKARTA;KOTA JAKARTA UTARA;-6.1481;106.8998;11;Double Engkel Box;562000
JAKARTA;KOTA JAKARTA UTARA;-6.1481;106.8998;11;Double Engkel Pickup;562000
JAKARTA;KOTA JAKARTA UTARA;-6.1481;106.8998;11;CDD Long;835000
JAKARTA;KOTA JAKARTA UTARA;-6.1481;106.8998;11;Small Box;165121
JAKARTA;KOTA JAKARTA UTARA;-6.1481;106.8998;11;L300 Box;225121
JAKARTA;KOTA JAKARTA UTARA;-6.1481;106.8998;11;Pickup;128640
JAKARTA;KOTA JAKARTA UTARA;-6.1481;106.8998;11;Fuso Box;1315000
JAKARTA;KOTA JAKARTA UTARA;-6.1481;106.8998;11;Fuso Bak;1315000
JAKARTA;KOTA JAKARTA UTARA;-6.1481;106.8998;11;Tronton Box;1800000
JAKARTA;KOTA JAKARTA UTARA;-6.1481;106.8998;11;Engkel Box;285300
JAKARTA;KOTA JAKARTA UTARA;-6.1481;106.8998;11;Engkel Pickup;362000
JAKARTA;KOTA JAKARTA UTARA;-6.1481;106.8998;11;Tronton Wing Box;1800000
JAKARTA;KOTA JAKARTA UTARA;-6.1481;106.8998;11;Tronton Bak;1800000
JAKARTA;KAB. BANDUNG;-7.1341;107.6215;190;Ekonomi;740000
JAKARTA;KAB. BANDUNG;-7.1341;107.6215;190;MPV;790000
JAKARTA;KAB. BANDUNG;-7.1341;107.6215;190;Van;900000
JAKARTA;KAB. BANDUNG;-7.1341;107.6215;190;Double Engkel Box;1400000
JAKARTA;KAB. BANDUNG;-7.1341;107.6215;190;Double Engkel Pickup;1540000
JAKARTA;KAB. BANDUNG;-7.1341;107.6215;190;CDD Long;1979500
JAKARTA;KAB. BANDUNG;-7.1341;107.6215;190;Small Box;1000000
JAKARTA;KAB. BANDUNG;-7.1341;107.6215;190;L300 Box;1100000
JAKARTA;KAB. BANDUNG;-7.1341;107.6215;190;Pickup;900000
JAKARTA;KAB. BANDUNG;-7.1341;107.6215;190;Fuso Box;2310000
JAKARTA;KAB. BANDUNG;-7.1341;107.6215;190;Fuso Bak;2310000
JAKARTA;KAB. BANDUNG;-7.1341;107.6215;190;Tronton Box;3000000
JAKARTA;KAB. BANDUNG;-7.1341;107.6215;190;Engkel Box;1150000
JAKARTA;KAB. BANDUNG;-7.1341;107.6215;190;Engkel Pickup;1322500
JAKARTA;KAB. BANDUNG;-7.1341;107.6215;190;Tronton Wing Box;3000000
JAKARTA;KAB. BANDUNG;-7.1341;107.6215;190;Tronton Bak;3000000
JAKARTA;KABUPATEN BANDUNG BARAT;-6.976031213;107.6184306;145;Ekonomi;740000
JAKARTA;KABUPATEN BANDUNG BARAT;-6.976031213;107.6184306;145;MPV;790000
JAKARTA;KABUPATEN BANDUNG BARAT;-6.976031213;107.6184306;145;Van;900000
JAKARTA;KABUPATEN BANDUNG BARAT;-6.976031213;107.6184306;145;Double Engkel Box;1400000
JAKARTA;KABUPATEN BANDUNG BARAT;-6.976031213;107.6184306;145;Double Engkel Pickup;1540000
JAKARTA;KABUPATEN BANDUNG BARAT;-6.976031213;107.6184306;145;CDD Long;1979500
JAKARTA;KABUPATEN BANDUNG BARAT;-6.976031213;107.6184306;145;Small Box;1000000
JAKARTA;KABUPATEN BANDUNG BARAT;-6.976031213;107.6184306;145;L300 Box;1100000
JAKARTA;KABUPATEN BANDUNG BARAT;-6.976031213;107.6184306;145;Pickup;900000
JAKARTA;KABUPATEN BANDUNG BARAT;-6.976031213;107.6184306;145;Fuso Box;2310000
JAKARTA;KABUPATEN BANDUNG BARAT;-6.976031213;107.6184306;145;Fuso Bak;2310000
JAKARTA;KABUPATEN BANDUNG BARAT;-6.976031213;107.6184306;145;Tronton Box;3000000
JAKARTA;KABUPATEN BANDUNG BARAT;-6.976031213;107.6184306;145;Engkel Box;1150000
JAKARTA;KABUPATEN BANDUNG BARAT;-6.976031213;107.6184306;145;Engkel Pickup;1322500
JAKARTA;KABUPATEN BANDUNG BARAT;-6.976031213;107.6184306;145;Tronton Wing Box;3000000
JAKARTA;KABUPATEN BANDUNG BARAT;-6.976031213;107.6184306;145;Tronton Bak;3000000
JAKARTA;KOTA BANJAR;-7.3707;108.5342;305;Ekonomi;966997
JAKARTA;KOTA BANJAR;-7.3707;108.5342;305;MPV;976997
JAKARTA;KOTA BANJAR;-7.3707;108.5342;305;Van;1108980
JAKARTA;KOTA BANJAR;-7.3707;108.5342;305;Double Engkel Box;1963820
JAKARTA;KOTA BANJAR;-7.3707;108.5342;305;Double Engkel Pickup;1963820
JAKARTA;KOTA BANJAR;-7.3707;108.5342;305;CDD Long;2682405
JAKARTA;KOTA BANJAR;-7.3707;108.5342;305;Small Box;1158185
JAKARTA;KOTA BANJAR;-7.3707;108.5342;305;L300 Box;1218185
JAKARTA;KOTA BANJAR;-7.3707;108.5342;305;Pickup;1116965
JAKARTA;KOTA BANJAR;-7.3707;108.5342;305;Fuso Box;3940400
JAKARTA;KOTA BANJAR;-7.3707;108.5342;305;Fuso Bak;3940400
JAKARTA;KOTA BANJAR;-7.3707;108.5342;305;Tronton Box;4790500
JAKARTA;KOTA BANJAR;-7.3707;108.5342;305;Engkel Box;1580645
JAKARTA;KOTA BANJAR;-7.3707;108.5342;305;Engkel Pickup;1763820
JAKARTA;KOTA BANJAR;-7.3707;108.5342;305;Tronton Wing Box;4790500
JAKARTA;KOTA BANJAR;-7.3707;108.5342;305;Tronton Bak;4790500
JAKARTA;KAB. BEKASI;-6.260359811;107.1191024;50;Ekonomi;206800
JAKARTA;KAB. BEKASI;-6.260359811;107.1191024;50;MPV;216800
JAKARTA;KAB. BEKASI;-6.260359811;107.1191024;50;Van;259800
JAKARTA;KAB. BEKASI;-6.260359811;107.1191024;50;Double Engkel Box;835000
JAKARTA;KAB. BEKASI;-6.260359811;107.1191024;50;Double Engkel Pickup;835000
JAKARTA;KAB. BEKASI;-6.260359811;107.1191024;50;CDD Long;1105000
JAKARTA;KAB. BEKASI;-6.260359811;107.1191024;50;Small Box;312015
JAKARTA;KAB. BEKASI;-6.260359811;107.1191024;50;L300 Box;372015
JAKARTA;KAB. BEKASI;-6.260359811;107.1191024;50;Pickup;282336
JAKARTA;KAB. BEKASI;-6.260359811;107.1191024;50;Fuso Box;1705000
JAKARTA;KAB. BEKASI;-6.260359811;107.1191024;50;Fuso Bak;1705000
JAKARTA;KAB. BEKASI;-6.260359811;107.1191024;50;Tronton Box;2250000
JAKARTA;KAB. BEKASI;-6.260359811;107.1191024;50;Engkel Box;468600
JAKARTA;KAB. BEKASI;-6.260359811;107.1191024;50;Engkel Pickup;635000
JAKARTA;KAB. BEKASI;-6.260359811;107.1191024;50;Tronton Wing Box;2250000
JAKARTA;KAB. BEKASI;-6.260359811;107.1191024;50;Tronton Bak;2250000
JAKARTA;KAB BOGOR;-6.5518;106.6291;52;Ekonomi;213568
JAKARTA;KAB BOGOR;-6.5518;106.6291;52;MPV;223568
JAKARTA;KAB BOGOR;-6.5518;106.6291;52;Van;267360
JAKARTA;KAB BOGOR;-6.5518;106.6291;52;Double Engkel Box;846000
JAKARTA;KAB BOGOR;-6.5518;106.6291;52;Double Engkel Pickup;846000
JAKARTA;KAB BOGOR;-6.5518;106.6291;52;CDD Long;1120000
JAKARTA;KAB BOGOR;-6.5518;106.6291;52;Small Box;319548
JAKARTA;KAB BOGOR;-6.5518;106.6291;52;L300 Box;379548
JAKARTA;KAB BOGOR;-6.5518;106.6291;52;Pickup;289766
JAKARTA;KAB BOGOR;-6.5518;106.6291;52;Fuso Box;1725800
JAKARTA;KAB BOGOR;-6.5518;106.6291;52;Fuso Bak;1725800
JAKARTA;KAB BOGOR;-6.5518;106.6291;52;Tronton Box;2274000
JAKARTA;KAB BOGOR;-6.5518;106.6291;52;Engkel Box;478500
JAKARTA;KAB BOGOR;-6.5518;106.6291;52;Engkel Pickup;646000
JAKARTA;KAB BOGOR;-6.5518;106.6291;52;Tronton Wing Box;2274000
JAKARTA;KAB BOGOR;-6.5518;106.6291;52;Tronton Bak;2274000
JAKARTA;KABUPATEN CIAMIS;-7.3321;108.3493;281;Ekonomi;902584
JAKARTA;KABUPATEN CIAMIS;-7.3321;108.3493;281;MPV;912584
JAKARTA;KABUPATEN CIAMIS;-7.3321;108.3493;281;Van;1037022
JAKARTA;KABUPATEN CIAMIS;-7.3321;108.3493;281;Double Engkel Box;1870760
JAKARTA;KABUPATEN CIAMIS;-7.3321;108.3493;281;Double Engkel Pickup;1870760
JAKARTA;KABUPATEN CIAMIS;-7.3321;108.3493;281;CDD Long;2556439
JAKARTA;KABUPATEN CIAMIS;-7.3321;108.3493;281;Small Box;1086483
JAKARTA;KABUPATEN CIAMIS;-7.3321;108.3493;281;L300 Box;1146483
JAKARTA;KABUPATEN CIAMIS;-7.3321;108.3493;281;Pickup;1046242
JAKARTA;KABUPATEN CIAMIS;-7.3321;108.3493;281;Fuso Box;3753436
JAKARTA;KABUPATEN CIAMIS;-7.3321;108.3493;281;Fuso Bak;3753436
JAKARTA;KABUPATEN CIAMIS;-7.3321;108.3493;281;Tronton Box;4579000
JAKARTA;KABUPATEN CIAMIS;-7.3321;108.3493;281;Engkel Box;1486410
JAKARTA;KABUPATEN CIAMIS;-7.3321;108.3493;281;Engkel Pickup;1670760
JAKARTA;KABUPATEN CIAMIS;-7.3321;108.3493;281;Tronton Wing Box;4579000
JAKARTA;KABUPATEN CIAMIS;-7.3321;108.3493;281;Tronton Bak;4579000
JAKARTA;KABUPATEN CIANJUR;-7.358;107.1957;216;Ekonomi;724417
JAKARTA;KABUPATEN CIANJUR;-7.358;107.1957;216;MPV;734417
JAKARTA;KABUPATEN CIANJUR;-7.358;107.1957;216;Van;837992
JAKARTA;KABUPATEN CIANJUR;-7.358;107.1957;216;Double Engkel Box;1613360
JAKARTA;KABUPATEN CIANJUR;-7.358;107.1957;216;Double Engkel Pickup;1613360
JAKARTA;KABUPATEN CIANJUR;-7.358;107.1957;216;CDD Long;2204204
JAKARTA;KABUPATEN CIANJUR;-7.358;107.1957;216;Small Box;888146
JAKARTA;KABUPATEN CIANJUR;-7.358;107.1957;216;L300 Box;948146
JAKARTA;KABUPATEN CIANJUR;-7.358;107.1957;216;Pickup;850618
JAKARTA;KABUPATEN CIANJUR;-7.358;107.1957;216;Fuso Box;3236296
JAKARTA;KABUPATEN CIANJUR;-7.358;107.1957;216;Fuso Bak;3236296
JAKARTA;KABUPATEN CIANJUR;-7.358;107.1957;216;Tronton Box;3994000
JAKARTA;KABUPATEN CIANJUR;-7.358;107.1957;216;Engkel Box;1225760
JAKARTA;KABUPATEN CIANJUR;-7.358;107.1957;216;Engkel Pickup;1413360
JAKARTA;KABUPATEN CIANJUR;-7.358;107.1957;216;Tronton Wing Box;3994000
JAKARTA;KABUPATEN CIANJUR;-7.358;107.1957;216;Tronton Bak;3994000
JAKARTA;KOTA CIMAHI;-6.8841;107.5413;150;Ekonomi;740000
JAKARTA;KOTA CIMAHI;-6.8841;107.5413;150;MPV;790000
JAKARTA;KOTA CIMAHI;-6.8841;107.5413;150;Van;900000
JAKARTA;KOTA CIMAHI;-6.8841;107.5413;150;Double Engkel Box;1400000
JAKARTA;KOTA CIMAHI;-6.8841;107.5413;150;Double Engkel Pickup;1540000
JAKARTA;KOTA CIMAHI;-6.8841;107.5413;150;CDD Long;1979500
JAKARTA;KOTA CIMAHI;-6.8841;107.5413;150;Small Box;1000000
JAKARTA;KOTA CIMAHI;-6.8841;107.5413;150;L300 Box;1100000
JAKARTA;KOTA CIMAHI;-6.8841;107.5413;150;Pickup;900000
JAKARTA;KOTA CIMAHI;-6.8841;107.5413;150;Fuso Box;2310000
JAKARTA;KOTA CIMAHI;-6.8841;107.5413;150;Fuso Bak;2310000
JAKARTA;KOTA CIMAHI;-6.8841;107.5413;150;Tronton Box;3000000
JAKARTA;KOTA CIMAHI;-6.8841;107.5413;150;Engkel Box;1150000
JAKARTA;KOTA CIMAHI;-6.8841;107.5413;150;Engkel Pickup;1322500
JAKARTA;KOTA CIMAHI;-6.8841;107.5413;150;Tronton Wing Box;3000000
JAKARTA;KOTA CIMAHI;-6.8841;107.5413;150;Tronton Bak;3000000
JAKARTA;KAB CIREBON;-6.6899;108.4751;229;Ekonomi;760050
JAKARTA;KAB CIREBON;-6.6899;108.4751;229;MPV;770050
JAKARTA;KAB CIREBON;-6.6899;108.4751;229;Van;877798
JAKARTA;KAB CIREBON;-6.6899;108.4751;229;Double Engkel Box;1664840
JAKARTA;KAB CIREBON;-6.6899;108.4751;229;Double Engkel Pickup;1664840
JAKARTA;KAB CIREBON;-6.6899;108.4751;229;CDD Long;2274651
JAKARTA;KAB CIREBON;-6.6899;108.4751;229;Small Box;927814
JAKARTA;KAB CIREBON;-6.6899;108.4751;229;L300 Box;987814
JAKARTA;KAB CIREBON;-6.6899;108.4751;229;Pickup;889742
JAKARTA;KAB CIREBON;-6.6899;108.4751;229;Fuso Box;3339724
JAKARTA;KAB CIREBON;-6.6899;108.4751;229;Fuso Bak;3339724
JAKARTA;KAB CIREBON;-6.6899;108.4751;229;Tronton Box;4111000
JAKARTA;KAB CIREBON;-6.6899;108.4751;229;Engkel Box;1277890
JAKARTA;KAB CIREBON;-6.6899;108.4751;229;Engkel Pickup;1464840
JAKARTA;KAB CIREBON;-6.6899;108.4751;229;Tronton Wing Box;4111000
JAKARTA;KAB CIREBON;-6.6899;108.4751;229;Tronton Bak;4111000
JAKARTA;KOTA DEPOK;-6.4025;106.7942;28;Ekonomi;124080
JAKARTA;KOTA DEPOK;-6.4025;106.7942;28;MPV;134080
JAKARTA;KOTA DEPOK;-6.4025;106.7942;28;Van;176400
JAKARTA;KOTA DEPOK;-6.4025;106.7942;28;Double Engkel Box;681000
JAKARTA;KOTA DEPOK;-6.4025;106.7942;28;Double Engkel Pickup;681000
JAKARTA;KOTA DEPOK;-6.4025;106.7942;28;CDD Long;907000
JAKARTA;KOTA DEPOK;-6.4025;106.7942;28;Small Box;229152
JAKARTA;KOTA DEPOK;-6.4025;106.7942;28;L300 Box;289152
JAKARTA;KOTA DEPOK;-6.4025;106.7942;28;Pickup;192288
JAKARTA;KOTA DEPOK;-6.4025;106.7942;28;Fuso Box;1419000
JAKARTA;KOTA DEPOK;-6.4025;106.7942;28;Fuso Bak;1419000
JAKARTA;KOTA DEPOK;-6.4025;106.7942;28;Tronton Box;1920000
JAKARTA;KOTA DEPOK;-6.4025;106.7942;28;Engkel Box;365200
JAKARTA;KOTA DEPOK;-6.4025;106.7942;28;Engkel Pickup;481000
JAKARTA;KOTA DEPOK;-6.4025;106.7942;28;Tronton Wing Box;1920000
JAKARTA;KOTA DEPOK;-6.4025;106.7942;28;Tronton Bak;1920000
JAKARTA;KABUPATEN GARUT;-7.5012;107.7636;277;Ekonomi;891620
JAKARTA;KABUPATEN GARUT;-7.5012;107.7636;277;MPV;901620
JAKARTA;KABUPATEN GARUT;-7.5012;107.7636;277;Van;1024774
JAKARTA;KABUPATEN GARUT;-7.5012;107.7636;277;Double Engkel Box;1854920
JAKARTA;KABUPATEN GARUT;-7.5012;107.7636;277;Double Engkel Pickup;1854920
JAKARTA;KABUPATEN GARUT;-7.5012;107.7636;277;CDD Long;2534763
JAKARTA;KABUPATEN GARUT;-7.5012;107.7636;277;Small Box;1074277
JAKARTA;KABUPATEN GARUT;-7.5012;107.7636;277;L300 Box;1134277
JAKARTA;KABUPATEN GARUT;-7.5012;107.7636;277;Pickup;1034203
JAKARTA;KABUPATEN GARUT;-7.5012;107.7636;277;Fuso Box;3721612
JAKARTA;KABUPATEN GARUT;-7.5012;107.7636;277;Fuso Bak;3721612
JAKARTA;KABUPATEN GARUT;-7.5012;107.7636;277;Tronton Box;4543000
JAKARTA;KABUPATEN GARUT;-7.5012;107.7636;277;Engkel Box;1470370
JAKARTA;KABUPATEN GARUT;-7.5012;107.7636;277;Engkel Pickup;1654920
JAKARTA;KABUPATEN GARUT;-7.5012;107.7636;277;Tronton Wing Box;4543000
JAKARTA;KABUPATEN GARUT;-7.5012;107.7636;277;Tronton Bak;4543000
JAKARTA;KABUPATEN INDRAMAYU;-6.4557;108.1903;192;Ekonomi;656195
JAKARTA;KABUPATEN INDRAMAYU;-6.4557;108.1903;192;MPV;666195
JAKARTA;KABUPATEN INDRAMAYU;-6.4557;108.1903;192;Van;761784
JAKARTA;KABUPATEN INDRAMAYU;-6.4557;108.1903;192;Double Engkel Box;1514800
JAKARTA;KABUPATEN INDRAMAYU;-6.4557;108.1903;192;Double Engkel Pickup;1514800
JAKARTA;KABUPATEN INDRAMAYU;-6.4557;108.1903;192;CDD Long;2066500
JAKARTA;KABUPATEN INDRAMAYU;-6.4557;108.1903;192;Small Box;812206
JAKARTA;KABUPATEN INDRAMAYU;-6.4557;108.1903;192;L300 Box;872206
JAKARTA;KABUPATEN INDRAMAYU;-6.4557;108.1903;192;Pickup;775715
JAKARTA;KABUPATEN INDRAMAYU;-6.4557;108.1903;192;Fuso Box;3038280
JAKARTA;KABUPATEN INDRAMAYU;-6.4557;108.1903;192;Fuso Bak;3038280
JAKARTA;KABUPATEN INDRAMAYU;-6.4557;108.1903;192;Tronton Box;3770000
JAKARTA;KABUPATEN INDRAMAYU;-6.4557;108.1903;192;Engkel Box;1125960
JAKARTA;KABUPATEN INDRAMAYU;-6.4557;108.1903;192;Engkel Pickup;1314800
JAKARTA;KABUPATEN INDRAMAYU;-6.4557;108.1903;192;Tronton Wing Box;3770000
JAKARTA;KABUPATEN INDRAMAYU;-6.4557;108.1903;192;Tronton Bak;3770000
JAKARTA;KARAWANG;-6.3016;107.2967;58;Ekonomi;233872
JAKARTA;KARAWANG;-6.3016;107.2967;58;MPV;243872
JAKARTA;KARAWANG;-6.3016;107.2967;58;Van;290040
JAKARTA;KARAWANG;-6.3016;107.2967;58;Double Engkel Box;879000
JAKARTA;KARAWANG;-6.3016;107.2967;58;Double Engkel Pickup;879000
JAKARTA;KARAWANG;-6.3016;107.2967;58;CDD Long;1165000
JAKARTA;KARAWANG;-6.3016;107.2967;58;Small Box;342147
JAKARTA;KARAWANG;-6.3016;107.2967;58;L300 Box;402147
JAKARTA;KARAWANG;-6.3016;107.2967;58;Pickup;312058
JAKARTA;KARAWANG;-6.3016;107.2967;58;Fuso Box;1788200
JAKARTA;KARAWANG;-6.3016;107.2967;58;Fuso Bak;1788200
JAKARTA;KARAWANG;-6.3016;107.2967;58;Tronton Box;2346000
JAKARTA;KARAWANG;-6.3016;107.2967;58;Engkel Box;508200
JAKARTA;KARAWANG;-6.3016;107.2967;58;Engkel Pickup;679000
JAKARTA;KARAWANG;-6.3016;107.2967;58;Tronton Wing Box;2346000
JAKARTA;KARAWANG;-6.3016;107.2967;58;Tronton Bak;2346000
JAKARTA;KOTA BANDUNG;-6.9147;107.6098;163;Ekonomi;740000
JAKARTA;KOTA BANDUNG;-6.9147;107.6098;163;MPV;790000
JAKARTA;KOTA BANDUNG;-6.9147;107.6098;163;Van;900000
JAKARTA;KOTA BANDUNG;-6.9147;107.6098;163;Double Engkel Box;1400000
JAKARTA;KOTA BANDUNG;-6.9147;107.6098;163;Double Engkel Pickup;1540000
JAKARTA;KOTA BANDUNG;-6.9147;107.6098;163;CDD Long;1979500
JAKARTA;KOTA BANDUNG;-6.9147;107.6098;163;Small Box;1000000
JAKARTA;KOTA BANDUNG;-6.9147;107.6098;163;L300 Box;1100000
JAKARTA;KOTA BANDUNG;-6.9147;107.6098;163;Pickup;900000
JAKARTA;KOTA BANDUNG;-6.9147;107.6098;163;Fuso Box;2310000
JAKARTA;KOTA BANDUNG;-6.9147;107.6098;163;Fuso Bak;2310000
JAKARTA;KOTA BANDUNG;-6.9147;107.6098;163;Tronton Box;3000000
JAKARTA;KOTA BANDUNG;-6.9147;107.6098;163;Engkel Box;1150000
JAKARTA;KOTA BANDUNG;-6.9147;107.6098;163;Engkel Pickup;1322500
