origin_location;destination_location;vehicle_type;distance_in_km;tripfare
KOTA SURABAYA;KABUPATEN PEKALONGAN;Double Engkel Pickup;431;2377884
KOTA SURABAYA;KABUPATEN PEKALONGAN;CDD Long;431;3241365
KOTA SURABAYA;KABUPATEN PEKALONGAN;Small Box;431;1591812
KOTA SURABAYA;KABUPATEN PEKALONGAN;L300 Box;431;1651812
KOTA SURABAYA;KABUPATEN PEKALONGAN;Pickup;431;1530200
KOTA SURABAYA;KABUPATEN PEKALONGAN;Fuso Box;431;4411000
KOTA SURABAYA;KABUPATEN PEKALONGAN;Fuso Bak;431;4411000
KOTA SURABAYA;KABUPATEN PEKALONGAN;Tronton Box;431;5132200
KOTA SURABAYA;KABUPATEN PEKALONGAN;Engkel Box;431;2048400
KOTA SURABAYA;KABUPATEN PEKALONGAN;Engkel Pickup;431;2120400
KOTA SURABAYA;KABUPATEN PEKALONGAN;Tronton Wing Box;431;5132200
KOTA SURABAYA;KABUPATEN PEKALONGAN;Tronton Bak;431;5132200
KOTA SURABAYA;KABUPATEN PEMALANG;Ekonomi;456;1424984
KOTA SURABAYA;KABUPATEN PEMALANG;MPV;456;1434984
KOTA SURABAYA;KABUPATEN PEMALANG;Van;456;1575560
KOTA SURABAYA;KABUPATEN PEMALANG;Double Engkel Box;456;2466984
KOTA SURABAYA;KABUPATEN PEMALANG;Double Engkel Pickup;456;2466984
KOTA SURABAYA;KABUPATEN PEMALANG;CDD Long;456;3339240
KOTA SURABAYA;KABUPATEN PEMALANG;Small Box;456;1665612
KOTA SURABAYA;KABUPATEN PEMALANG;L300 Box;456;1725612
KOTA SURABAYA;KABUPATEN PEMALANG;Pickup;456;1602700
KOTA SURABAYA;KABUPATEN PEMALANG;Fuso Box;456;4561000
KOTA SURABAYA;KABUPATEN PEMALANG;Fuso Bak;456;4561000
KOTA SURABAYA;KABUPATEN PEMALANG;Tronton Box;456;5287200
KOTA SURABAYA;KABUPATEN PEMALANG;Engkel Box;456;2135900
KOTA SURABAYA;KABUPATEN PEMALANG;Engkel Pickup;456;2195400
KOTA SURABAYA;KABUPATEN PEMALANG;Tronton Wing Box;456;5287200
KOTA SURABAYA;KABUPATEN PEMALANG;Tronton Bak;456;5287200
KOTA SURABAYA;KABUPATEN PONOROGO;Ekonomi;197;714280
KOTA SURABAYA;KABUPATEN PONOROGO;MPV;197;724280
KOTA SURABAYA;KABUPATEN PONOROGO;Van;197;797354
KOTA SURABAYA;KABUPATEN PONOROGO;Double Engkel Box;197;1501800
KOTA SURABAYA;KABUPATEN PONOROGO;Double Engkel Pickup;197;1501800
KOTA SURABAYA;KABUPATEN PONOROGO;CDD Long;197;2098375
KOTA SURABAYA;KABUPATEN PONOROGO;Small Box;197;866065
KOTA SURABAYA;KABUPATEN PONOROGO;L300 Box;197;926065
KOTA SURABAYA;KABUPATEN PONOROGO;Pickup;197;826351
KOTA SURABAYA;KABUPATEN PONOROGO;Fuso Box;197;2862200
KOTA SURABAYA;KABUPATEN PONOROGO;Fuso Bak;197;2862200
KOTA SURABAYA;KABUPATEN PONOROGO;Tronton Box;197;3536600
KOTA SURABAYA;KABUPATEN PONOROGO;Engkel Box;197;1164635
KOTA SURABAYA;KABUPATEN PONOROGO;Engkel Pickup;197;1261800
KOTA SURABAYA;KABUPATEN PONOROGO;Tronton Wing Box;197;3536600
KOTA SURABAYA;KABUPATEN PONOROGO;Tronton Bak;197;3536600
KOTA SURABAYA;KABUPATEN PROBOLINGGO;Ekonomi;141;532840
KOTA SURABAYA;KABUPATEN PROBOLINGGO;MPV;141;542840
KOTA SURABAYA;KABUPATEN PROBOLINGGO;Van;141;606842
KOTA SURABAYA;KABUPATEN PROBOLINGGO;Double Engkel Box;141;1255400
KOTA SURABAYA;KABUPATEN PROBOLINGGO;Double Engkel Pickup;141;1255400
KOTA SURABAYA;KABUPATEN PROBOLINGGO;CDD Long;141;1741375
KOTA SURABAYA;KABUPATEN PROBOLINGGO;Small Box;141;661945
KOTA SURABAYA;KABUPATEN PROBOLINGGO;L300 Box;141;721945
KOTA SURABAYA;KABUPATEN PROBOLINGGO;Pickup;141;631303
KOTA SURABAYA;KABUPATEN PROBOLINGGO;Fuso Box;141;2436600
KOTA SURABAYA;KABUPATEN PROBOLINGGO;Fuso Bak;141;2436600
KOTA SURABAYA;KABUPATEN PROBOLINGGO;Tronton Box;141;3099800
KOTA SURABAYA;KABUPATEN PROBOLINGGO;Engkel Box;141;915155
KOTA SURABAYA;KABUPATEN PROBOLINGGO;Engkel Pickup;141;1015400
KOTA SURABAYA;KABUPATEN PROBOLINGGO;Tronton Wing Box;141;3099800
KOTA SURABAYA;KABUPATEN PROBOLINGGO;Tronton Bak;141;3099800
KOTA SURABAYA;KABUPATEN PURWOREJO;Ekonomi;384;1236016
KOTA SURABAYA;KABUPATEN PURWOREJO;MPV;384;1246016
KOTA SURABAYA;KABUPATEN PURWOREJO;Van;384;1359560
KOTA SURABAYA;KABUPATEN PURWOREJO;Double Engkel Box;384;2210376
KOTA SURABAYA;KABUPATEN PURWOREJO;Double Engkel Pickup;384;2210376
KOTA SURABAYA;KABUPATEN PURWOREJO;CDD Long;384;3046304
KOTA SURABAYA;KABUPATEN PURWOREJO;Small Box;384;1453068
KOTA SURABAYA;KABUPATEN PURWOREJO;L300 Box;384;1513068
KOTA SURABAYA;KABUPATEN PURWOREJO;Pickup;384;1393900
KOTA SURABAYA;KABUPATEN PURWOREJO;Fuso Box;384;4119400
KOTA SURABAYA;KABUPATEN PURWOREJO;Fuso Bak;384;4119400
KOTA SURABAYA;KABUPATEN PURWOREJO;Tronton Box;384;4831200
KOTA SURABAYA;KABUPATEN PURWOREJO;Engkel Box;384;1882156
KOTA SURABAYA;KABUPATEN PURWOREJO;Engkel Pickup;384;1970376
KOTA SURABAYA;KABUPATEN PURWOREJO;Tronton Wing Box;384;4831200
KOTA SURABAYA;KABUPATEN PURWOREJO;Tronton Bak;384;4831200
KOTA SURABAYA;KABUPATEN SEMARANG;Ekonomi;310;1485000
KOTA SURABAYA;KABUPATEN SEMARANG;MPV;310;1535000
KOTA SURABAYA;KABUPATEN SEMARANG;Van;310;1650000
KOTA SURABAYA;KABUPATEN SEMARANG;Double Engkel Box;310;1900000
KOTA SURABAYA;KABUPATEN SEMARANG;Double Engkel Pickup;310;1900000
KOTA SURABAYA;KABUPATEN SEMARANG;CDD Long;310;2850000
KOTA SURABAYA;KABUPATEN SEMARANG;Small Box;310;1700000
KOTA SURABAYA;KABUPATEN SEMARANG;L300 Box;310;1800000
KOTA SURABAYA;KABUPATEN SEMARANG;Pickup;310;1650000
KOTA SURABAYA;KABUPATEN SEMARANG;Fuso Box;310;3050000
KOTA SURABAYA;KABUPATEN SEMARANG;Fuso Bak;310;3050000
KOTA SURABAYA;KABUPATEN SEMARANG;Tronton Box;310;3600000
KOTA SURABAYA;KABUPATEN SEMARANG;Engkel Box;310;1850000
KOTA SURABAYA;KABUPATEN SEMARANG;Engkel Pickup;310;1900000
KOTA SURABAYA;KABUPATEN SEMARANG;Tronton Wing Box;310;3600000
KOTA SURABAYA;KABUPATEN SEMARANG;Tronton Bak;310;3600000
KOTA SURABAYA;KABUPATEN SIDOARJO;Ekonomi;33;152000
KOTA SURABAYA;KABUPATEN SIDOARJO;MPV;33;162000
KOTA SURABAYA;KABUPATEN SIDOARJO;Van;33;203600
KOTA SURABAYA;KABUPATEN SIDOARJO;Double Engkel Box;33;681000
KOTA SURABAYA;KABUPATEN SIDOARJO;Double Engkel Pickup;33;681000
KOTA SURABAYA;KABUPATEN SIDOARJO;CDD Long;33;952000
KOTA SURABAYA;KABUPATEN SIDOARJO;Small Box;33;233500
KOTA SURABAYA;KABUPATEN SIDOARJO;L300 Box;33;293500
KOTA SURABAYA;KABUPATEN SIDOARJO;Pickup;33;221900
KOTA SURABAYA;KABUPATEN SIDOARJO;Fuso Box;33;1420000
KOTA SURABAYA;KABUPATEN SIDOARJO;Fuso Bak;33;1420000
KOTA SURABAYA;KABUPATEN SIDOARJO;Tronton Box;33;1924000
KOTA SURABAYA;KABUPATEN SIDOARJO;Engkel Box;33;391500
KOTA SURABAYA;KABUPATEN SIDOARJO;Engkel Pickup;33;441000
KOTA SURABAYA;KABUPATEN SIDOARJO;Tronton Wing Box;33;1924000
KOTA SURABAYA;KABUPATEN SIDOARJO;Tronton Bak;33;1924000
KOTA SURABAYA;KABUPATEN SITUBONDO;Ekonomi;318;1500000
KOTA SURABAYA;KABUPATEN SITUBONDO;MPV;318;1550000
KOTA SURABAYA;KABUPATEN SITUBONDO;Van;318;1700000
KOTA SURABAYA;KABUPATEN SITUBONDO;Double Engkel Box;318;1900000
KOTA SURABAYA;KABUPATEN SITUBONDO;Double Engkel Pickup;318;1900000
KOTA SURABAYA;KABUPATEN SITUBONDO;CDD Long;318;2700000
KOTA SURABAYA;KABUPATEN SITUBONDO;Small Box;318;1800000
KOTA SURABAYA;KABUPATEN SITUBONDO;L300 Box;318;1900000
KOTA SURABAYA;KABUPATEN SITUBONDO;Pickup;318;1700000
KOTA SURABAYA;KABUPATEN SITUBONDO;Fuso Box;318;3200000
KOTA SURABAYA;KABUPATEN SITUBONDO;Fuso Bak;318;3200000
KOTA SURABAYA;KABUPATEN SITUBONDO;Tronton Box;318;3900000
KOTA SURABAYA;KABUPATEN SITUBONDO;Engkel Box;318;1900000
KOTA SURABAYA;KABUPATEN SITUBONDO;Engkel Pickup;318;1900000
KOTA SURABAYA;KABUPATEN SITUBONDO;Tronton Wing Box;318;3900000
KOTA SURABAYA;KABUPATEN SITUBONDO;Tronton Bak;318;3900000
KOTA SURABAYA;KABUPATEN SLEMAN;Ekonomi;323;1500000
KOTA SURABAYA;KABUPATEN SLEMAN;MPV;323;1550000
KOTA SURABAYA;KABUPATEN SLEMAN;Van;323;1700000
KOTA SURABAYA;KABUPATEN SLEMAN;Double Engkel Box;323;1900000
KOTA SURABAYA;KABUPATEN SLEMAN;Double Engkel Pickup;323;1900000
KOTA SURABAYA;KABUPATEN SLEMAN;CDD Long;323;2700000
KOTA SURABAYA;KABUPATEN SLEMAN;Small Box;323;1800000
KOTA SURABAYA;KABUPATEN SLEMAN;L300 Box;323;1900000
KOTA SURABAYA;KABUPATEN SLEMAN;Pickup;323;1700000
KOTA SURABAYA;KABUPATEN SLEMAN;Fuso Box;323;3200000
KOTA SURABAYA;KABUPATEN SLEMAN;Fuso Bak;323;3200000
KOTA SURABAYA;KABUPATEN SLEMAN;Tronton Box;323;3900000
KOTA SURABAYA;KABUPATEN SLEMAN;Engkel Box;323;1900000
KOTA SURABAYA;KABUPATEN SLEMAN;Engkel Pickup;323;1900000
KOTA SURABAYA;KABUPATEN SLEMAN;Tronton Wing Box;323;3900000
KOTA SURABAYA;KABUPATEN SLEMAN;Tronton Bak;323;3900000
KOTA SURABAYA;KABUPATEN SUBANG;Ekonomi;673;1994392
KOTA SURABAYA;KABUPATEN SUBANG;MPV;673;2004392
KOTA SURABAYA;KABUPATEN SUBANG;Van;673;2226560
KOTA SURABAYA;KABUPATEN SUBANG;Double Engkel Box;673;3240372
KOTA SURABAYA;KABUPATEN SUBANG;Double Engkel Pickup;673;3240372
KOTA SURABAYA;KABUPATEN SUBANG;CDD Long;673;4065100
KOTA SURABAYA;KABUPATEN SUBANG;Small Box;673;2306196
KOTA SURABAYA;KABUPATEN SUBANG;L300 Box;673;2366196
KOTA SURABAYA;KABUPATEN SUBANG;Pickup;673;2232000
KOTA SURABAYA;KABUPATEN SUBANG;Fuso Box;673;5690000
KOTA SURABAYA;KABUPATEN SUBANG;Fuso Bak;673;5690000
KOTA SURABAYA;KABUPATEN SUBANG;Tronton Box;673;6632600
KOTA SURABAYA;KABUPATEN SUBANG;Engkel Box;673;2895400
KOTA SURABAYA;KABUPATEN SUBANG;Engkel Pickup;673;2673400
KOTA SURABAYA;KABUPATEN SUBANG;Tronton Wing Box;673;6632600
KOTA SURABAYA;KABUPATEN SUBANG;Tronton Bak;673;6632600
KOTA SURABAYA;KABUPATEN TRENGGALEK;Ekonomi;197;714280
KOTA SURABAYA;KABUPATEN TRENGGALEK;MPV;197;724280
KOTA SURABAYA;KABUPATEN TRENGGALEK;Van;197;797354
KOTA SURABAYA;KABUPATEN TRENGGALEK;Double Engkel Box;197;1501800
KOTA SURABAYA;KABUPATEN TRENGGALEK;Double Engkel Pickup;197;1501800
KOTA SURABAYA;KABUPATEN TRENGGALEK;CDD Long;197;2098375
KOTA SURABAYA;KABUPATEN TRENGGALEK;Small Box;197;866065
KOTA SURABAYA;KABUPATEN TRENGGALEK;L300 Box;197;926065
KOTA SURABAYA;KABUPATEN TRENGGALEK;Pickup;197;826351
KOTA SURABAYA;KABUPATEN TRENGGALEK;Fuso Box;197;2862200
KOTA SURABAYA;KABUPATEN TRENGGALEK;Fuso Bak;197;2862200
KOTA SURABAYA;KABUPATEN TRENGGALEK;Tronton Box;197;3536600
KOTA SURABAYA;KABUPATEN TRENGGALEK;Engkel Box;197;1164635
KOTA SURABAYA;KABUPATEN TRENGGALEK;Engkel Pickup;197;1261800
KOTA SURABAYA;KABUPATEN TRENGGALEK;Tronton Wing Box;197;3536600
KOTA SURABAYA;KABUPATEN TRENGGALEK;Tronton Bak;197;3536600
KOTA SURABAYA;KABUPATEN TULUNGAGUNG;Ekonomi;158;587920
KOTA SURABAYA;KABUPATEN TULUNGAGUNG;MPV;158;597920
KOTA SURABAYA;KABUPATEN TULUNGAGUNG;Van;158;664676
KOTA SURABAYA;KABUPATEN TULUNGAGUNG;Double Engkel Box;158;1330200
KOTA SURABAYA;KABUPATEN TULUNGAGUNG;Double Engkel Pickup;158;1330200
KOTA SURABAYA;KABUPATEN TULUNGAGUNG;CDD Long;158;1849750
KOTA SURABAYA;KABUPATEN TULUNGAGUNG;Small Box;158;723910
KOTA SURABAYA;KABUPATEN TULUNGAGUNG;L300 Box;158;783910
KOTA SURABAYA;KABUPATEN TULUNGAGUNG;Pickup;158;690514
KOTA SURABAYA;KABUPATEN TULUNGAGUNG;Fuso Box;158;2565800
KOTA SURABAYA;KABUPATEN TULUNGAGUNG;Fuso Bak;158;2565800
KOTA SURABAYA;KABUPATEN TULUNGAGUNG;Tronton Box;158;3232400
KOTA SURABAYA;KABUPATEN TULUNGAGUNG;Engkel Box;158;990890
KOTA SURABAYA;KABUPATEN TULUNGAGUNG;Engkel Pickup;158;1090200
KOTA SURABAYA;KABUPATEN TULUNGAGUNG;Tronton Wing Box;158;3232400
KOTA SURABAYA;KABUPATEN TULUNGAGUNG;Tronton Bak;158;3232400
KOTA SURABAYA;KABUPATEN WONOGIRI;Ekonomi;255;884380
KOTA SURABAYA;KABUPATEN WONOGIRI;MPV;255;894380
KOTA SURABAYA;KABUPATEN WONOGIRI;Van;255;972560
KOTA SURABAYA;KABUPATEN WONOGIRI;Double Engkel Box;255;1732800
KOTA SURABAYA;KABUPATEN WONOGIRI;Double Engkel Pickup;255;1732800
KOTA SURABAYA;KABUPATEN WONOGIRI;CDD Long;255;2415545
KOTA SURABAYA;KABUPATEN WONOGIRI;Small Box;255;1057455
KOTA SURABAYA;KABUPATEN WONOGIRI;L300 Box;255;1117455
KOTA SURABAYA;KABUPATEN WONOGIRI;Pickup;255;1009225
KOTA SURABAYA;KABUPATEN WONOGIRI;Fuso Box;255;3259000
KOTA SURABAYA;KABUPATEN WONOGIRI;Fuso Bak;255;3259000
KOTA SURABAYA;KABUPATEN WONOGIRI;Tronton Box;255;3945000
KOTA SURABAYA;KABUPATEN WONOGIRI;Engkel Box;255;1398550
KOTA SURABAYA;KABUPATEN WONOGIRI;Engkel Pickup;255;1492800
KOTA SURABAYA;KABUPATEN WONOGIRI;Tronton Wing Box;255;3945000
KOTA SURABAYA;KABUPATEN WONOGIRI;Tronton Bak;255;3945000
KOTA SURABAYA;KARANGNUNGGAL;Ekonomi;660;1960280
KOTA SURABAYA;KARANGNUNGGAL;MPV;660;1970280
KOTA SURABAYA;KARANGNUNGGAL;Van;660;2187560
KOTA SURABAYA;KARANGNUNGGAL;Double Engkel Box;660;3194040
KOTA SURABAYA;KARANGNUNGGAL;Double Engkel Pickup;660;3194040
KOTA SURABAYA;KARANGNUNGGAL;CDD Long;660;4023500
KOTA SURABAYA;KARANGNUNGGAL;Small Box;660;2267820
KOTA SURABAYA;KARANGNUNGGAL;L300 Box;660;2327820
KOTA SURABAYA;KARANGNUNGGAL;Pickup;660;2194300
KOTA SURABAYA;KARANGNUNGGAL;Fuso Box;660;5625000
KOTA SURABAYA;KARANGNUNGGAL;Fuso Bak;660;5625000
KOTA SURABAYA;KARANGNUNGGAL;Tronton Box;660;6552000
KOTA SURABAYA;KARANGNUNGGAL;Engkel Box;660;2849900
KOTA SURABAYA;KARANGNUNGGAL;Engkel Pickup;660;2647400
KOTA SURABAYA;KARANGNUNGGAL;Tronton Wing Box;660;6552000
KOTA SURABAYA;KARANGNUNGGAL;Tronton Bak;660;6552000
KOTA SURABAYA;KARAWANG;Ekonomi;728;2138712
KOTA SURABAYA;KARAWANG;MPV;728;2148712
KOTA SURABAYA;KARAWANG;Van;728;2391560
KOTA SURABAYA;KARAWANG;Double Engkel Box;728;3436392
KOTA SURABAYA;KARAWANG;Double Engkel Pickup;728;3436392
KOTA SURABAYA;KARAWANG;CDD Long;728;4241100
KOTA SURABAYA;KARAWANG;Small Box;728;2468556
KOTA SURABAYA;KARAWANG;L300 Box;728;2528556
KOTA SURABAYA;KARAWANG;Pickup;728;2391500
KOTA SURABAYA;KARAWANG;Fuso Box;728;5965000
KOTA SURABAYA;KARAWANG;Fuso Bak;728;5965000
KOTA SURABAYA;KARAWANG;Tronton Box;728;6855800
KOTA SURABAYA;KARAWANG;Engkel Box;728;3087900
KOTA SURABAYA;KARAWANG;Engkel Pickup;728;2783400
KOTA SURABAYA;KARAWANG;Tronton Wing Box;728;6855800
KOTA SURABAYA;KARAWANG;Tronton Bak;728;6973600
KOTA SURABAYA;KENDAL;Ekonomi;327;1485000
KOTA SURABAYA;KENDAL;MPV;327;1535000
KOTA SURABAYA;KENDAL;Van;327;1650000
KOTA SURABAYA;KENDAL;Double Engkel Box;327;1900000
KOTA SURABAYA;KENDAL;Double Engkel Pickup;327;1900000
KOTA SURABAYA;KENDAL;CDD Long;327;2850000
KOTA SURABAYA;KENDAL;Small Box;327;1700000
KOTA SURABAYA;KENDAL;L300 Box;327;1800000
KOTA SURABAYA;KENDAL;Pickup;327;1650000
KOTA SURABAYA;KENDAL;Fuso Box;327;3050000
KOTA SURABAYA;KENDAL;Fuso Bak;327;3050000
KOTA SURABAYA;KENDAL;Tronton Box;327;3600000
KOTA SURABAYA;KENDAL;Engkel Box;327;1850000
KOTA SURABAYA;KENDAL;Engkel Pickup;327;1900000
KOTA SURABAYA;KENDAL;Tronton Wing Box;327;3600000
KOTA SURABAYA;KENDAL;Tronton Bak;327;3600000
KOTA SURABAYA;KLATEN;Ekonomi;290;986440
KOTA SURABAYA;KLATEN;MPV;290;996440
KOTA SURABAYA;KLATEN;Van;290;1077560
KOTA SURABAYA;KLATEN;Double Engkel Box;290;1871400
KOTA SURABAYA;KLATEN;Double Engkel Pickup;290;1871400
KOTA SURABAYA;KLATEN;CDD Long;290;2605210
KOTA SURABAYA;KLATEN;Small Box;290;1172290
KOTA SURABAYA;KLATEN;L300 Box;290;1232290
KOTA SURABAYA;KLATEN;Pickup;290;1118950
KOTA SURABAYA;KLATEN;Fuso Box;290;3497000
KOTA SURABAYA;KLATEN;Fuso Bak;290;3497000
KOTA SURABAYA;KLATEN;Tronton Box;290;4190000
KOTA SURABAYA;KLATEN;Engkel Box;290;1538900
KOTA SURABAYA;KLATEN;Engkel Pickup;290;1631400
KOTA SURABAYA;KLATEN;Tronton Wing Box;290;4190000
KOTA SURABAYA;KLATEN;Tronton Bak;290;4190000
KOTA SURABAYA;KOTA BANDUNG;Ekonomi;675;1900000
KOTA SURABAYA;KOTA BANDUNG;MPV;675;1950000
KOTA SURABAYA;KOTA BANDUNG;Van;675;2000000
KOTA SURABAYA;KOTA BANDUNG;Double Engkel Box;675;2700000
KOTA SURABAYA;KOTA BANDUNG;Double Engkel Pickup;675;2700000
KOTA SURABAYA;KOTA BANDUNG;CDD Long;675;3850000
KOTA SURABAYA;KOTA BANDUNG;Small Box;675;2650000
KOTA SURABAYA;KOTA BANDUNG;L300 Box;675;2750000
KOTA SURABAYA;KOTA BANDUNG;Pickup;675;2000000
KOTA SURABAYA;KOTA BANDUNG;Fuso Box;675;3900000
KOTA SURABAYA;KOTA BANDUNG;Fuso Bak;675;3900000
KOTA SURABAYA;KOTA BANDUNG;Tronton Box;675;5600000
KOTA SURABAYA;KOTA BANDUNG;Engkel Box;675;1700000
KOTA SURABAYA;KOTA BANDUNG;Engkel Pickup;675;2700000
KOTA SURABAYA;KOTA BANDUNG;Tronton Wing Box;675;5600000
KOTA SURABAYA;KOTA BANDUNG;Tronton Bak;675;5600000
KOTA SURABAYA;KOTA BANJAR;Ekonomi;576;1739864
KOTA SURABAYA;KOTA BANJAR;MPV;576;1749864
KOTA SURABAYA;KOTA BANJAR;Van;576;1935560
KOTA SURABAYA;KOTA BANJAR;Double Engkel Box;576;2894664
KOTA SURABAYA;KOTA BANJAR;Double Engkel Pickup;576;2894664
KOTA SURABAYA;KOTA BANJAR;CDD Long;576;3754700
KOTA SURABAYA;KOTA BANJAR;Small Box;576;2019852
KOTA SURABAYA;KOTA BANJAR;L300 Box;576;2079852
KOTA SURABAYA;KOTA BANJAR;Pickup;576;1950700
KOTA SURABAYA;KOTA BANJAR;Fuso Box;576;5205000
KOTA SURABAYA;KOTA BANJAR;Fuso Bak;576;5205000
KOTA SURABAYA;KOTA BANJAR;Tronton Box;576;6031200
KOTA SURABAYA;KOTA BANJAR;Engkel Box;576;2555900
KOTA SURABAYA;KOTA BANJAR;Engkel Pickup;576;2479400
KOTA SURABAYA;KOTA BANJAR;Tronton Wing Box;576;6031200
KOTA SURABAYA;KOTA BANJAR;Tronton Bak;576;6031200
KOTA SURABAYA;KOTA BATU;Ekonomi;93;450000
KOTA SURABAYA;KOTA BATU;MPV;93;500000
KOTA SURABAYA;KOTA BATU;Van;93;600000
KOTA SURABAYA;KOTA BATU;Double Engkel Box;93;1250000
KOTA SURABAYA;KOTA BATU;Double Engkel Pickup;93;1250000
KOTA SURABAYA;KOTA BATU;CDD Long;93;1300000
KOTA SURABAYA;KOTA BATU;Small Box;93;650000
KOTA SURABAYA;KOTA BATU;L300 Box;93;750000
KOTA SURABAYA;KOTA BATU;Pickup;93;600000
KOTA SURABAYA;KOTA BATU;Fuso Box;93;1800000
KOTA SURABAYA;KOTA BATU;Fuso Bak;93;1800000
KOTA SURABAYA;KOTA BATU;Tronton Box;93;2050000
KOTA SURABAYA;KOTA BATU;Engkel Box;93;1000000
KOTA SURABAYA;KOTA BATU;Engkel Pickup;93;1250000
KOTA SURABAYA;KOTA BATU;Tronton Wing Box;93;2050000
KOTA SURABAYA;KOTA BATU;Tronton Bak;93;2050000
KOTA SURABAYA;KOTA BEKASI;Ekonomi;751;2340000
KOTA SURABAYA;KOTA BEKASI;MPV;751;2390000
KOTA SURABAYA;KOTA BEKASI;Van;751;2450000
KOTA SURABAYA;KOTA BEKASI;Double Engkel Box;751;3425500
KOTA SURABAYA;KOTA BEKASI;Double Engkel Pickup;751;3100000
KOTA SURABAYA;KOTA BEKASI;CDD Long;751;4000000
KOTA SURABAYA;KOTA BEKASI;Small Box;751;2800000
KOTA SURABAYA;KOTA BEKASI;L300 Box;751;2900000
KOTA SURABAYA;KOTA BEKASI;Pickup;751;2597000
KOTA SURABAYA;KOTA BEKASI;Fuso Box;751;4400000
KOTA SURABAYA;KOTA BEKASI;Fuso Bak;751;4400000
KOTA SURABAYA;KOTA BEKASI;Tronton Box;751;6500000
KOTA SURABAYA;KOTA BEKASI;Engkel Box;751;2568000
KOTA SURABAYA;KOTA BEKASI;Engkel Pickup;751;3100000
KOTA SURABAYA;KOTA BEKASI;Tronton Wing Box;751;6500000
KOTA SURABAYA;KOTA BEKASI;Tronton Bak;751;6500000
KOTA SURABAYA;KOTA BLITAR;Ekonomi;150;562000
KOTA SURABAYA;KOTA BLITAR;MPV;150;572000
KOTA SURABAYA;KOTA BLITAR;Van;150;637460
KOTA SURABAYA;KOTA BLITAR;Double Engkel Box;150;1295000
KOTA SURABAYA;KOTA BLITAR;Double Engkel Pickup;150;1295000
KOTA SURABAYA;KOTA BLITAR;CDD Long;150;1798750
KOTA SURABAYA;KOTA BLITAR;Small Box;150;694750
KOTA SURABAYA;KOTA BLITAR;L300 Box;150;754750
KOTA SURABAYA;KOTA BLITAR;Pickup;150;662650
KOTA SURABAYA;KOTA BLITAR;Fuso Box;150;2505000
KOTA SURABAYA;KOTA BLITAR;Fuso Bak;150;2505000
KOTA SURABAYA;KOTA BLITAR;Tronton Box;150;3170000
KOTA SURABAYA;KOTA BLITAR;Engkel Box;150;955250
KOTA SURABAYA;KOTA BLITAR;Engkel Pickup;150;1055000
KOTA SURABAYA;KOTA BLITAR;Tronton Wing Box;150;3170000
KOTA SURABAYA;KOTA BLITAR;Tronton Bak;150;3170000
KOTA SURABAYA;KOTA BOGOR;Ekonomi;791;2340000
KOTA SURABAYA;KOTA BOGOR;MPV;791;2390000
KOTA SURABAYA;KOTA BOGOR;Van;791;2450000
KOTA SURABAYA;KOTA BOGOR;Double Engkel Box;791;3425500
KOTA SURABAYA;KOTA BOGOR;Double Engkel Pickup;791;3100000
KOTA SURABAYA;KOTA BOGOR;CDD Long;791;4000000
KOTA SURABAYA;KOTA BOGOR;Small Box;791;2800000
KOTA SURABAYA;KOTA BOGOR;L300 Box;791;2900000
KOTA SURABAYA;KOTA BOGOR;Pickup;791;2597000
KOTA SURABAYA;KOTA BOGOR;Fuso Box;791;4400000
KOTA SURABAYA;KOTA BOGOR;Fuso Bak;791;4400000
KOTA SURABAYA;KOTA BOGOR;Tronton Box;791;6500000
KOTA SURABAYA;KOTA BOGOR;Engkel Box;791;2568000
KOTA SURABAYA;KOTA BOGOR;Engkel Pickup;791;3100000
KOTA SURABAYA;KOTA BOGOR;Tronton Wing Box;791;6500000
KOTA SURABAYA;KOTA BOGOR;Tronton Bak;791;6500000
KOTA SURABAYA;KOTA CILEGON;Ekonomi;897;2582168
KOTA SURABAYA;KOTA CILEGON;MPV;897;2592168
KOTA SURABAYA;KOTA CILEGON;Van;897;2898560
KOTA SURABAYA;KOTA CILEGON;Double Engkel Box;897;4038708
KOTA SURABAYA;KOTA CILEGON;Double Engkel Pickup;897;4038708
KOTA SURABAYA;KOTA CILEGON;CDD Long;897;4781900
KOTA SURABAYA;KOTA CILEGON;Small Box;897;2967444
KOTA SURABAYA;KOTA CILEGON;L300 Box;897;3027444
KOTA SURABAYA;KOTA CILEGON;Pickup;897;2881600
KOTA SURABAYA;KOTA CILEGON;Fuso Box;897;6810000
KOTA SURABAYA;KOTA CILEGON;Fuso Bak;897;6810000
KOTA SURABAYA;KOTA CILEGON;Tronton Box;897;8021400
KOTA SURABAYA;KOTA CILEGON;Engkel Box;897;3679400
KOTA SURABAYA;KOTA CILEGON;Engkel Pickup;897;3121400
KOTA SURABAYA;KOTA CILEGON;Tronton Wing Box;897;8021400
KOTA SURABAYA;KOTA CILEGON;Tronton Bak;897;8021400
KOTA SURABAYA;KOTA CIMAHI;Ekonomi;669;1900000
KOTA SURABAYA;KOTA CIMAHI;MPV;669;1950000
KOTA SURABAYA;KOTA CIMAHI;Van;669;2000000
KOTA SURABAYA;KOTA CIMAHI;Double Engkel Box;669;2700000
KOTA SURABAYA;KOTA CIMAHI;Double Engkel Pickup;669;2700000
KOTA SURABAYA;KOTA CIMAHI;CDD Long;669;3850000
